timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1519294745638,606,15 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,606,0,0
1519294746246,825,16 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,825,0,422
1519294747072,408,17 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,408,0,0
1519294747481,414,18 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,414,0,0
1519294747896,1228,19 /,200,OK,Thread Group 1-1,text,true,,860,437,1,1,1228,0,804
1519294745485,3632,14 /,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-1,,true,,4554,2605,1,1,3632,8,1226
1519294749125,604,20 /,200,OK,Thread Group 1-1,text,true,,295,438,1,1,604,0,210
1519294749125,604,20 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,295,438,1,1,604,1,210
1519294749730,208,22 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,208,0,0
1519294749939,209,21 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,209,0,0
1519294750148,68,23 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,68,0,0
1519294750217,58,24 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,58,0,0
1519294749730,543,22 /,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,,true,,3152,1744,1,1,543,2,0
1519294750276,66,26 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,66,0,0
1519294750343,97,25 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,97,0,0
1519294750442,545,27 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,545,0,0
1519294750988,389,28 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,389,0,0
1519294750275,1097,26 /,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,,true,,3152,1744,1,1,1097,5,0
1519294751378,381,14 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,381,0,164
1519294751760,246,15 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,246,0,0
1519294752007,396,16 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,396,0,193
1519294752404,303,17 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,303,0,0
1519294752709,336,18 /GTSGIAG3,200,OK,Thread Group 1-1,text,true,,706,432,1,1,336,0,0
1519294753047,994,19 /,200,OK,Thread Group 1-1,text,true,,860,437,1,1,993,0,374
1519294751378,2656,14 /,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-1,,true,,4554,2605,1,1,2655,7,731
1519294754042,813,20 /,200,OK,Thread Group 1-1,text,true,,318,438,1,1,813,0,372
1519294754042,813,20 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,318,438,1,1,813,0,372
1519294754856,406,22 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,406,0,0
1519294755263,280,21 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,280,0,0
1519294755544,340,23 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,340,0,0
1519294755885,407,24 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,407,0,0
1519294754856,1433,22 /,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,,true,,3152,1744,1,1,1433,3,0
1519294756293,609,26 /,200,OK,Thread Group 1-1,text,true,,788,436,1,1,609,0,230
