timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1590779543050,1028,City Project - Registration payment page,200,OK,Thread Group  1-4,text,true,,206519,7846,4,4,https://leedonline-stg.usgbc.org/payment/pay/city/1000184037,622,0,110
1590779544080,84,City Project - Registration payment page - validate zipcode,200,OK,Thread Group  1-4,text,true,,905,646,4,4,https://leedonline-stg.usgbc.org/projects/validatezipcode,84,0,0
1590779544165,181,City Project - Get project registration payment billing info,200,OK,Thread Group  1-4,text,true,,562,906,4,4,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=automationbdd4%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=Automation+User&postalcodeHash=aXNaSHNLMlBuSlUyQ0xNd1BZcUJoQ3lOMU5qNFBmbXE3eFZ6RmJ4YkJvTzBOR3pWMW5wQkdLa2E3UHJQTjJ3Y1lvNTlWN3Znd0IyTUxYTE1uUy9xUTBPa3Vtc0dnSm5adGpGS0U3c3VEbEkzcmhiM0diVVJUUkRrd0hsNHd2TGZyZnl2dnFmSm4vdz0kcno2ZFlsODdZeTg9&indiaSez=0&postalcode=12345&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312345,181,0,0
1590779544348,406,City Project - Get payment process Id of the payment ,200,OK,Thread Group  1-4,text,true,,1106,673,4,4,https://leedonline-stg.usgbc.org/payment/pay/city/1000184037,406,0,0
1590779544756,67,City Project - Get payment page nonces,200,OK,Thread Group  1-4,text,true,,577,381,4,4,https://leedonline-stg.usgbc.org/leed/getNonce/5,67,0,0
1590779544825,147,City Project - Start payment for project registration,200,OK,Thread Group  1-4,text,true,,1031,721,4,4,https://leedonline-api-stg.usgbc.org/v1/json/Projects/payment,147,0,118
1590779539154,6161,City Project - Project Registration confirmation and get Project Id,200,OK,Thread Group  1-5,text,true,,728,608,4,4,https://leedonline-stg.usgbc.org/cities/register,6160,0,0
1590779544973,578,City Project - Get the registration payment page card tokenized 1000184037,200,OK,Thread Group  1-4,text,true,,2941,3351,4,4,https://leedonline-stg.usgbc.org/Payment/paymetricResponseNew/666def44b9a693676bd53bd590e4367a/OK,282,0,138
1590779545411,1150,City Project - Registration payment page,200,OK,Thread Group  1-5,text,true,,206503,7846,4,4,https://leedonline-stg.usgbc.org/payment/pay/city/1000184039,839,0,118
1590779546563,74,City Project - Registration payment page - validate zipcode,200,OK,Thread Group  1-5,text,true,,905,646,4,4,https://leedonline-stg.usgbc.org/projects/validatezipcode,74,0,0
